gene_id,ERR3333392,ERR3333393,ERR3333413,ERR3333414,ERR3333415,ERR3333416,ERR3333417,ERR3333418,ERR3333419,ERR3333420,ERR3333422,ERR3333423,ERR3333424,ERR3333425,logMaxTPM
AT3G08800,1.2326,2.41298100663005,3.60018,2.48847984873,2.79712,3.16206,2.71284,2.54198700091327,2.547675,3.366511,2.464716,2.561704,2.802867,3.39283,0.6627748254809894
AT3G08810,0.0,0.0650028,0.241194,0.165421,0.112309,0.122254,0.282973,0.0846821,0.033604,0.112336,0.08258,0.0389232,0.0,0.0775182,0.10821751680018483
AT3G08820,0.60984,0.731782,1.12114,1.21348,1.32898,0.927964,0.716502,0.671876,0.936281,1.21216,0.897662,1.2029,1.57579,1.88835,0.46064981835005925
AT3G08840,9.8949511922,16.7220835,22.33749022,16.621912,20.513604,21.291437,18.7325058001473,18.317448685753,13.82191638,16.323544,17.63138613235,17.768404375552,19.0618,19.2811480013183,1.3680541489581663
AT3G08850,18.2463,24.256,38.8998,32.2221,33.3222,33.7733,28.1904,27.3271,20.4498,23.5647,28.2253,24.456,24.127,24.0456,1.600970718766596
AT3G08860,0.0913294,0.259029,115.7146,115.6138,7.89047,9.66982,1.878687,0.264313,0.0993967,0.0552918,0.182827,0.153521,0.149607,0.0,2.067125185975409
AT3G08870,3.009109,4.273077,10.47697,16.10945,4.50963,6.62987,3.898627,4.71299,3.050191,5.25548,2.971159,3.45255,3.20717,1.611121,1.2332360489447103
AT3G08880,4.90682,7.20696,4.02419,5.5156,7.55798,7.37187,9.33712,6.28455,10.2848,9.30094,9.73825,11.2314,11.9281,13.9397,1.1743418766190918
AT3G08890,15.38771,19.09571,14.37209,14.39465,17.00331,18.50036,20.22064,17.25454,22.84481,22.40337,23.59369,22.92367,24.18281,20.69526,1.401104188814133
AT3G08900,0.200385,0.131147,0.131041,0.101814,0.0912138,0.16414,0.0323827,0.133266,0.187974,0.0312362,0.328678,0.123838,0.0304745,0.0,0.12341974409774392
AT3G08910,6.05162,8.98453,7.68145,7.21755,7.44587,8.06552,6.96373,6.33686,8.06886,10.5312,7.71872,8.92161,9.96742,12.6709,1.1357971065332553
AT3G08920,80.6089,62.0116,46.2369,30.6355,47.1106,51.271,70.8275,82.005,102.938,90.7562,66.2519,94.0702,91.726,91.1013,2.016774355768344
AT3G08930,45.836,50.5067,54.2605,53.7054,54.6223,56.1714,48.7665,48.8116,41.5164,57.0444,55.9293,49.3341,48.5686,54.6666,1.7637603262896773
AT3G08940,2881.6698,2470.9487,892.4214,535.87368,1660.004,1368.8923,2787.2384,3577.4157,3032.0952,3179.9901,2241.7158,2241.8071,1957.3843,1658.877,3.553690790599546
AT3G08943,8.86998,10.8224,20.0151,18.3589,17.5518,18.1247,14.6294,14.377,13.9576,13.1918,19.3586,18.7178,19.8818,17.3549,1.3225314609293626
AT3G08947,1.41448,1.96509,3.72231,3.5041,3.480931,3.132021,2.666796,2.34179,1.898498,2.180712,2.65864,3.125193,3.604971,3.22005,0.6741544933039749
AT3G08950,4.78234,6.81242,11.9511,13.3767,11.7485,10.8621,8.10844,8.5512,7.98952,7.66215,10.0485,9.22234,10.9308,14.3759,1.1868405458194353
AT3G08960,7.293044,9.772367,19.72239,15.32678,17.27164,18.319529,13.20468,14.17855,10.775515,14.45349,16.79603,16.52976,17.272637,16.59173,1.3164398429628235
AT3G08970,2.9297477,4.8455745,2.5409758,3.7652914,0.9877877,1.49786,0.8433103,0.58887776,0.86733334,1.4990116,3.44050923412,1.767948617,2.0623888,6.3533569,0.8664856452508134
AT3G08980,2.21143700259376,3.370146,7.335108,5.9793,6.0895110244,5.644542,4.563,4.232653,4.6781622458,5.617947,6.682689,6.572570482791,5.78846,12.09125,1.1169811165418977
AT3G08990,5.485108,7.983088,8.780555,14.92889,7.792361,7.42706,5.979287,5.92084,5.76534,8.937529,7.233944,6.50359,7.67472,11.72734,1.202185513172703
AT3G09000,10.7214,10.6976,11.5616,11.9281,11.948,12.2653,11.7522,13.6212,12.1571,9.34092,12.4577,12.6433,11.9419,11.0792,1.1649830177648985
AT3G09010,4.717341,4.13152,16.99551,19.13175,11.48509,8.38108,7.14332,9.66537,7.901784,6.379206,11.123106,7.936349,5.88167,3.81134,1.3038815286049639
AT3G09020,16.5537,11.4825,93.589,62.9837,71.0478,51.3031,37.8427,34.2493,26.3153,19.1489,43.0751,10.2815,6.90559,0.832267,1.975840634107195
AT3G09030,19.4769,20.5948,22.9189,17.061,16.403,16.6851,14.8092,16.0602,13.6841,11.1552,10.5888,8.70703,8.5341,7.91457,1.378741203120935
AT3G09032,3.76683,2.75517,2.21519,3.21502,3.42246,3.01439,4.55963,3.25454,4.58967,1.83136,3.67709,5.16962,4.51706,2.95982,0.7902584157373986
AT3G09035,7.88494,9.41061,6.13161,7.34056,9.39377,8.25878,10.568,10.3699,8.76071,14.0619,11.9807,13.6195,13.795,14.7858,1.1982665961605532
AT3G09040,0.681482,0.644075,1.400903,1.825980200633,1.15822043859,1.00924,0.99014826012,0.887167,0.666786,0.741397,1.093569,1.639928,1.18518400027399,2.38429,0.5294675706800662
AT3G09050,30.8577,36.2361,39.6129,31.742,33.2042,41.0489,36.9702,34.7021,41.8186,44.7031,38.9259,49.3072,49.6025,52.3781,1.7273631109613938
AT3G09055,0.470013,1.46291,2.52711,0.32745,1.51596,4.37593,1.60657,1.31568,1.07596,2.09129,5.30577,2.16286,3.59835,5.51426,0.8138650883264713
AT3G09060,0.59487,0.7679380572019,2.04622,1.281143365,1.60086,1.51112,1.15079,1.244299,0.683533,1.257195,1.44595,1.48463,2.12195,2.29046,0.5172566157301905
AT3G09070,1.60749,2.95396,0.61914,1.40774,2.16637,1.79369,1.7977,2.15872,1.45307,2.02028,1.47298,3.31797,3.94294,5.73319,0.8282208697460258
AT3G09080,0.05629773,0.0731771,0.0,0.03002248,0.0450598,0.04438997,0.10286,0.05129891,0.12219075,0.163084,0.05990264,0.376134,0.4138317,0.6737302,0.22368545240596285
AT3G09085,16.127,18.6775,23.4145,22.1185,21.8909,21.8778,19.9652,16.7816,18.56,16.2518,13.2531,11.4637,12.5797,10.4113,1.3876478345196106
AT3G09090,13.885098,17.212273,25.226651,24.38627,24.983324,24.66399,18.828995,19.409119,17.006454,19.57515,23.11929,20.7071270003902,21.955607186663,24.36014,1.4187428370989794
AT3G09100,19.292992,22.9326395,32.079664,34.527448,27.005606,26.50777,23.286794,21.875599,20.474101,21.193429,26.74613,24.782045,26.2706,26.999309,1.5505640124619384
AT3G09110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G09120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207132,0.0,0.0,0.0,0.0,0.0,0.0,0.00890373116174304
AT3G09130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G09140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G09150,6.699208,9.8235940064252,12.251411,10.758496,14.28353,13.049793,12.479203,14.385472,15.161799,16.372793,13.31442,26.07796,28.51743,36.95236,1.5792387869010578
AT3G09160,2.32578,4.75734,11.5133,5.68199,4.80726,3.77359,3.24158,2.74219,3.05623,2.71755,2.48765,3.35967,3.80257,3.45846,1.097371856679516
AT3G09162,1.402416,1.82512,8.49474,4.25818,3.575383,3.779379,2.989114,2.089244,2.877162,2.502898,1.740327,2.94091,3.742886,1.34949,0.9774830766969109
AT3G09180,12.821428,14.104806,14.96678,14.719801,15.35029,15.01,11.24953,12.15726,12.7892,13.00189,14.855499,16.88985,17.480382,18.7941,1.2965357599947895
AT3G09190,1.19188,1.18903,0.944447,2.51054,2.39609,3.23283,2.88052,2.01141,1.74169,1.72749,1.97136,3.37292,3.31827,1.94745,0.6407715322553632
AT3G09200,194.112,187.388,312.625,353.534,319.001,307.919,253.182,265.328,307.329,321.761,299.321,440.826,499.671,726.677,2.861938648205852
AT3G09210,57.7452,58.4885,64.9906,49.6648,57.7881,63.6133,55.4883,62.4371,75.9721,89.9352,64.6667,94.3225,99.302,121.321,2.0875010228678565
AT3G09220,0.0,0.0,0.153645,0.450647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212351,0.0,0.0,0.16156174420664632
AT3G09230,2.98804,4.44114,7.27277,5.39785,3.96555,3.80871,3.09231,3.14082,4.70046,3.93278,3.79376,4.15122,4.13401,3.95713,0.9176509502164881
AT3G09240,0.3366326,0.538731,1.158093,1.013224,1.233576,1.295376,0.618372,0.4299677,0.25561832,0.126534,0.244137,0.296089,0.224466,0.2294437,0.36085383643101776
AT3G09250,35.09559,38.092809,47.595302,43.23607109,47.9991721,47.393124,34.314359,36.03127,31.954953,46.003343,36.226881,42.0460839781,41.751921531,54.911474,1.7475009417601588
AT3G09260,0.0602286,0.405804,156.493,458.36,76.1894,91.5334,8.96611,0.386933,0.197341,0.0732204,0.0807897,0.406387,0.148523,0.126614,2.6621531751524308
AT3G09270,0.440029,0.204886,6.82941,35.4097,1.48068,2.08706,0.908184,0.0507331,1.81201,0.37006,1.29824,3.46314,2.48912,0.209076,1.561217100552144
AT3G09280,0.771893,0.183127,0.117189,0.365031,0.218094,0.119758,0.236888,0.165355,0.196494,0.110263,0.487089,0.797188,0.0,0.0,0.25459351010394915
AT3G09290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G09300,37.5624,49.6833,45.2393,47.7988,48.7829,47.41,44.5307,43.0545,46.7889,55.6973,59.5849,51.7592,51.4795,45.2571,1.7823643953900827
AT3G09310,3.46885,4.86916,4.24158,4.34757,3.84179,4.18973,3.77689,3.52655,3.55924,5.52118,4.05269,5.45211,6.76406,9.87876,1.0365793957437874
AT3G09320,10.0374,13.2501,22.2084,18.6013,15.2195,15.5664,13.8077,12.7241,10.4064,11.1355,11.3965,9.15097,11.2177,13.1547,1.3656452009848752
AT3G09330,0.176082,0.299738,0.210502,0.135128,0.560134,0.346259,0.555151,0.516876,0.131884,0.195735,0.242739,0.9885,1.21592,0.85488,0.3455540772722281
AT3G09340,0.0252119,0.0,0.0,0.0,0.0280657,0.0,0.0,0.0,0.0,0.0,0.0,0.0300196,0.0,0.0590834,0.024930160989102272
AT3G09350,34.341535,37.944273,11.042121,9.500018,9.62680600068086,9.766507,6.721709,7.279379,8.119506,9.73562,14.473105,11.3268,9.966238,68.63478,1.842826207847877
AT3G09360,4.551362,6.907317,11.421491,8.690953,9.506967,9.308877249765,7.843539,7.653682,6.885926,7.423929,8.403912,9.492648,9.606182,10.29194,1.0941737290296116
AT3G09370,7.798132,8.447331,10.37094,9.125598,8.410897,8.802483,6.992704,6.426015,7.59365,6.56873,7.98353,6.524663,6.333314,10.339627,1.0557963679365205
AT3G09380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G09390,658.842,871.26,1852.948,1419.099,1209.431,1206.929,953.284,472.468,650.645,300.6794,572.925,260.379,327.979,213.0661,3.2680975487783988
AT3G09400,0.0169963,0.0180785,0.151935,0.068298,0.123925,0.0673153,0.283395,0.0466612,0.1103516,0.0412195,0.0908684,0.0,0.0,0.0,0.10836034298334724
AT3G09405,3.63861,4.214771,11.4799,27.95701,7.07716,6.962854,7.15587,3.84331,3.828499,2.473252,7.0175,8.4887,5.78198,2.83361,1.4617537161045302
AT3G09410,11.931165,22.86273,41.72449,27.33492,30.98691,34.81061,27.831439,26.29324,21.04717,29.35374,25.6808,22.69233,23.15164,15.58627,1.6306768872732256
AT3G09430,0.39197,0.64012,0.489547,0.443187,0.871522,0.285404572585,0.465211,0.42361759,0.562148,0.4208,0.541308,1.354205,1.219635,2.401481,0.5316680494202957
AT3G09440,426.6127,493.2483,63.91943,57.944,43.1273836,50.5196,35.827945,35.25877,74.57929,103.5895,145.827,58.78005,50.69848,472.9555,2.693945184203436
AT3G09450,0.126668,0.86815,0.32991,0.33853,0.631614,0.96395,0.938611,0.758248,0.198961,0.919362,0.0750581,0.5496,0.466468,1.13202,0.3287912743924791
AT3G09455,7.285077,8.780684,42.08106,36.79057,30.95041,34.05518,22.28172,23.75896,25.762,31.34719,27.5495,36.36562,39.66691,49.14279,1.7002084949172562
AT3G09470,22.035,26.9834,50.7783,39.1534,38.6548,41.049,32.8407,30.4507,22.7938,26.3751,26.0899,23.5577,21.3599,19.6371,1.7141477874519016
AT3G09480,2.75321,3.95281,3.16096,3.10984,2.3826,3.13966,2.12392,2.33062,3.27726,2.81688,2.17588,3.2115,2.77627,4.92728,0.7728554434500331
AT3G09490,12.3801,11.9978,8.43651,12.1698,5.66666,6.6961,5.6298,5.32015,6.2714,5.21399,6.78377,4.19227,4.72054,6.22745,1.1264593592678207
AT3G09500,188.659,186.603,254.085,254.829,244.561,242.75,196.304,206.135,267.516,294.926,237.656,356.4,396.407,518.122,2.715269434342427
AT3G09510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G09520,3.05209,1.52757,3.62603,6.36219,1.85201,1.3015,1.05715,1.38073,0.830263,3.13328,3.8527,3.37564,4.37382,3.51796,0.8670070213267285
AT3G09530,0.0139795,0.0446019,0.0,0.0,0.0169547,0.0,0.0,0.0255286,0.0,0.0169093,0.0,0.0,0.0,0.0,0.018950811428952215
AT3G09540,8.948978,12.99123,2.521498,4.157479,6.08938,5.888821,7.56595,5.364,7.097176,7.807763,7.567605,5.351485,5.873857,6.836826,1.1458558959594103
AT3G09550,1.025019,1.859431,0.9585512,0.770809,1.436747,1.127767,0.94037,0.7439978344041,0.893655,1.615941,1.228586,0.9273640588585,0.945785,1.709049,0.4562796211901567
AT3G09560,8.68049,10.650233,22.93024,19.163769277,16.813119922,18.50756,15.0913070002128,12.080219481,9.87278339,9.81996034,12.57683406,14.4403990914219,14.69722,14.85726,1.3789470542403903
AT3G09570,18.8753,18.4819,20.886,28.3848,23.6386,23.049,22.2788,19.7557,16.4296,16.0925,19.4695,20.2811,20.2338,19.0245,1.4681227391480194
AT3G09580,13.7306,17.531,17.232,11.9562,13.4778,16.6573,14.5123,16.6355,18.3122,20.6546,15.2734,21.8172,23.655,24.7387,1.4105866079497162
AT3G09590,0.156214,0.250057,2.01732,0.770668,0.197651,0.32516,0.0,0.374313,0.267096,0.199513,0.110154,0.206276,0.201203,0.0,0.47962137144927924
AT3G09600,19.4245105721,17.000542,88.7371705,57.4640362,45.8871343711,45.851242,30.066214747959,37.9362034,13.6476714,12.123203,8.9290182459242,31.4836633,30.516178,18.089818,1.9529723716868088
AT3G09620,0.0117879788,0.0,0.0459836539,0.0157228461,0.0713815638,0.015497907,0.0153881265,0.0320652,0.0255946377,0.0,0.0313713395,0.0147457,0.0433370567,0.0,0.029944168815992718
AT3G09630,95.5328,97.6194,144.515218,160.974766,144.358003,135.277,109.885,123.654,144.590913,156.603847,151.685,210.936782,227.497,298.888564,2.476959904617839
AT3G09640,0.119481,0.0424147,0.052761,0.108717,0.0491319,0.107113,0.0531021,0.0370786,0.0,0.0,0.0542946,0.102231,0.0,0.101689,0.04901672706629566
AT3G09650,6.89317,9.10265,12.821,9.40388,9.38357,10.4366,9.23784,9.65171,9.49323,11.1608,9.34648,12.5705,13.6674,18.3828,1.2874165145471963
AT3G09660,0.774673,1.577195,3.18424,2.121567,2.82478,2.484118,1.754144,1.71576034631,1.4476768,2.055275,2.15543,2.861439,2.848951,3.1230673655,0.621616586874123
AT3G09670,4.22654,5.34428,6.66232,5.65439,4.97853,4.32885,4.065015,4.46615,5.81305,6.4883,5.7163,7.46227,8.84693,10.60451,1.0646268071108598
AT3G09680,0.0651169,0.0,0.526394,0.635337,0.408606,0.089384,0.0,0.185389,0.0735137,0.0,0.453785,0.425707,0.498166,0.760108,0.24553931688517847
AT3G09690,12.50798,15.00993,18.27614,19.25692,19.06515,20.66537,17.2092,14.32784,12.4612,15.58543,14.47435,16.04419,16.31228,14.54779,1.3357661102910572
AT3G09700,5.39223,7.03461,10.9597,9.36785,7.9512,6.97222,6.02868,6.47964,6.35991,12.3184,7.83561,10.6901,12.2047,19.5564,1.3129470598840534
AT3G09710,2.84855,4.88806,2.39045000043525,2.291909,4.78359,4.51777,3.61638,4.25934,3.88913,6.34826,4.10161,4.4354,3.666259,4.79341,0.8661845143413965
AT3G09720,3.20723,4.27355,6.998162,6.90731,7.52378,6.193134,4.24909,4.766339,5.431422,6.232203,7.97598,9.97089,11.18095,16.19716,1.2354567318978558
AT3G09730,0.6016755,1.225094,0.206043,0.114665,0.703592,0.49417,0.886402,1.29623,1.234025,1.99923,2.28461,3.30188222,3.570126,4.802413,0.7636086374686388
AT3G09735,57.672,64.7237,61.4778,73.8515,51.1653,52.8254,51.9728,47.9018,62.3442,58.3018,58.0405,61.7659,75.1592,81.3599,1.9157158106332868
AT3G09740,79.7718,87.8563,85.9621,97.4819,87.0249,87.9733,89.5505,85.0503,85.3983,96.528,94.4112,86.5099,90.1349,82.0349,1.9933564187977086
AT3G09750,0.0423113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115614,0.0,0.0530446,0.0540988,0.04751395565191496
AT3G09760,10.3957,16.3344,20.8935,17.5852,16.765,18.1684,14.506,13.8174,9.95268,13.5083,11.973,14.017,14.1148,14.8427,1.3403151955186163
AT3G09770,31.97214,45.987461,56.66441,45.298638,47.99599,49.98568,42.96536,37.45316,39.07113,23.9311,31.82674,32.77861,32.0246,23.79005,1.7609078528532207
AT3G09780,0.102641,0.436609,0.133556,0.239783,0.715254,0.641518,0.838082,1.28752,1.01756,1.55043,1.17904,1.40482,1.27453,0.789495,0.40661340823147846
AT3G09790,0.4164617,0.98788,1.0253,0.66441,0.252248,0.316868,0.251647,0.352707,0.355403,0.271633,0.435791,0.561408,0.826788,1.269375,0.3559062662569676
AT3G09800,7.930645,9.47504300421434,9.64721,8.247236,16.258381,16.826262,16.323754,14.488343,14.533141,18.59628,17.206466,20.21191,20.033975,23.501933,1.3892003479611932
AT3G09810,19.8821,20.8648,27.5759,47.7665,26.2061,30.1106,23.5095,24.2866,20.7104,18.1741,27.9109,27.1767,27.7742,24.2526,1.688121587143092
AT3G09820,89.8117,108.084,67.1898,98.063778,128.901688,135.290329,129.185217,136.067475,126.039613,149.968318,169.269614,197.169949,200.944094,179.960959,2.3052311564378387
AT3G09830,83.65268,57.88313,56.4538,82.98103,63.5619,59.941,61.67851,52.578,41.21215,15.97104,86.1722,38.91942,39.33465,26.43626,1.9403780065891247
AT3G09840,184.111,209.949,220.141,283.537,196.896,221.319,189.562,158.155,163.548,143.492,203.888,189.976,191.311,184.059,2.4541387482390657
AT3G09850,24.1776,31.0769,35.4278,33.7379,25.8818,29.3513,25.5282,22.8398,20.6449,22.1151,20.9557,20.859,21.9227,27.7628,1.561432943497996
AT3G09860,152.997,130.004,133.549,139.855,135.823,144.938,122.565,114.288,145.126,188.342,157.661,204.342,230.479,269.344,2.4319167353105438
AT3G09863,1.55507,3.33956,6.91627,0.0,2.21593,0.0,2.31657,3.15988,3.7095,2.26606,5.04121,2.36135,0.0,0.0,0.8985205982567447
AT3G09870,6.17514,5.12754,0.703135,0.243354,2.61713,1.19758,0.947554,1.07481,0.982471,14.9958,7.42811,7.06081,8.99804,2.47849,1.204005965389004
AT3G09880,9.07587,12.5139,17.6985,15.0797,16.3763,16.149,14.5431,13.0185,12.4958,14.6351,14.5727,15.2948,16.2844,13.7899,1.2718067686834726
AT3G09890,7.902833,9.88941,13.818121,12.94306,12.415123,12.380868,7.84076,10.389562,11.734833,11.2501,10.8498,13.68295,14.5919,18.350723,1.286697196178933
AT3G09900,15.485,19.8,29.8215,29.2032,27.9277,27.7559,26.4613,22.3693,21.2447,23.442,23.0214,30.972,34.5714,33.2652,1.5511009582504303
AT3G09910,0.77395573,2.468609,1.9591948892165,3.70947831474,1.674671,1.87769300105973,1.5142979,0.975472,0.919522,0.7351888,0.8055570321649,1.981577,1.705004,0.9311482,0.672972801486021
AT3G09920,41.422301,38.321054,29.053536624,38.0482200709745,27.99211525,29.667330218979,29.6909558312,26.148465673897,18.173032,14.585376,19.6983700920677,21.291330344,19.574401864,22.529862,1.6275942210994696
AT3G09922,0.0,0.0,5.68018,8.78505,0.107891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9905630491732347
AT3G09925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0621532,0.0,0.0617627,0.026187161864213774
AT3G09930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G09940,7.4882000476784,9.828484,94.9141,833.39171,33.8731,79.4404,25.8431,6.41773,17.728931145,2.13407,21.4836,10.3995,2.33467,0.2038,2.921369980558527
AT3G09950,0.0,0.0,0.654212,9.96654,0.435109,0.190572,0.0943191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0400696270340748
AT3G09960,0.0685627,0.218987,3.30296,7.31229,0.168542,0.780163,0.136547,0.0635636,0.794485,0.168696,0.325563,0.613482,0.598065,0.0872325,0.9197206865225003
AT3G09970,23.19391,33.94503,39.05721,36.99343,26.63421,29.05491,19.97206,19.13731,23.25366,29.83992,23.99896,28.61017,29.57507,38.1886,1.602680697234128
AT3G09980,34.817,50.4948,75.0938,54.6614,48.0589,51.1302,40.2179,41.7696,37.3372,56.1619,41.5176,49.6871,49.6282,52.2696,1.881349272598691
AT3G09990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289808,0.0319501,0.0503969,0.0491164,0.0,0.02135343136504767
AT3G10010,3.83989,6.75451,12.97725,11.57286,9.71756,11.1487,9.501428,9.3722,8.87817,7.470264,12.5241233,11.07044,12.42836,12.56901,1.145421733118766
AT3G10020,211.8348,365.289,124.9457,83.998,170.3278,186.1323,318.588,203.6681,480.701,113.6965,299.902,150.5919,177.0156,99.8154,2.6827775479005482
AT3G10030,15.026978,18.586743,21.79947,17.21245,18.14174,19.1109,17.0199,18.217358,16.30427,15.99885,14.94516,15.99919,17.03395,19.72328,1.3579247514412107
AT3G10040,0.570505,0.662009,0.564033,0.486408,0.420254,0.570723,0.453222,0.775384,0.697204,1.55168,0.762723,1.5716,2.02085,2.52522,0.547186225385461
AT3G10050,6.4807,8.48525,23.4587,18.4227,26.6027,25.2205,19.0529,24.271,19.5737,20.6727,22.6555,29.2705,31.6826,31.1526,1.5143165986785383
AT3G10060,146.066,156.673,117.748,82.1678,117.262,122.78,137.424,152.538,149.404,156.046,121.826,141.773,133.103,141.442,2.197757330900667
AT3G10070,4.52929,5.28683,5.1337,5.41415,5.44695,5.28517,5.00688,4.84135,5.60857,6.03675,6.28764,8.39662,9.46878,10.3715,1.0558177556952584
AT3G10080,20.125,28.4647,1.19008,3.6246,11.6123,11.3437,15.5699,18.2166,12.897,16.5082,14.4276,28.271402,27.1238,23.287,1.4693020236084005
AT3G10090,53.6894,60.9811,82.2668,96.7333,75.8968,75.3277,61.8279,58.2051,72.9976,70.5686,68.8013,68.4443,75.6502,74.5801,1.9900425631271372
AT3G10110,1.154981,1.6610126,3.65079,5.280327,6.073946,3.52907,2.0443288,2.844104,4.114411,5.512713,6.319902,7.5804336,8.8707843,12.322406,1.1245826646363257
AT3G10113,0.0,0.349649,0.0,0.166959,0.0,0.0,0.0,0.115947,0.0,0.137366,0.150636,0.0,0.126521,0.14617,0.13022083724801287
AT3G10116,0.0,0.0,0.0,0.0900181,0.0810207,0.0,0.0,0.0612918,0.0,0.0,0.0,0.084438,0.0823504,0.0,0.03743370955975893
AT3G10120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G10130,35.6759,36.1874,53.7406,38.1797,39.041,38.8748,34.4302,32.894,24.8825,26.4638,26.6944,19.7654,19.689,18.9853,1.7383095533090531
AT3G10140,6.85628,8.96759,13.8062,10.5976,13.122,12.3938,11.7377,11.9116,12.5679,14.2614,11.4714,17.4899,19.4311,21.3467,1.349213398716039
AT3G10150,2.044789,1.275924,9.43663,4.75199,2.140077,3.94854,0.825565,0.8647,0.575994,1.127587,0.540962,0.456364,0.675757,0.316591,1.0185602871075075
AT3G10160,14.8187,21.4278,35.3378,21.411,26.4117,29.8569,22.5748,24.0595,22.4733,33.4643,29.5809,35.6552,35.5524,37.2956,1.5831488782638439
AT3G10180,0.290835,0.609336,0.6770465,0.559703243,0.881518,0.908598,0.737554,0.6849849,0.787503,0.84464,1.328083,2.040500270259,1.735973,2.646474,0.5618731213141315
AT3G10185,0.186952,0.0998149,0.0,0.0,0.119434,0.131361,0.0,0.271851,0.0,0.0,0.1336,0.249699,0.121784,0.37008,0.13674592667770694
AT3G10190,2.16266,3.60705,9.57427,10.4231,5.59118,7.63321,3.75681,3.11742,2.17196,6.56196,3.00647,6.3414,5.92737,3.80508,1.0577839787080978
AT3G10195,0.0,0.0,0.0,0.0,0.209611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08264572757642624
AT3G10200,0.714411,0.844115,1.22129,1.0044138,2.041556,1.471536,1.3983714,1.419143,0.877942,0.993939,1.037035,1.6938723,1.25751,1.898528,0.4830958169413374
AT3G10210,24.6199,27.6194,38.6133,33.407,30.4299,29.9676,24.2148,23.2441,20.8465,20.1959,20.5195,20.257,19.4617,21.9456,1.5978410229671098
AT3G10220,22.725,26.1822,33.8087,32.0259,30.9107,29.5101,29.7073,26.5169,24.277,29.5958,29.0256,33.8283,32.9032,38.8358,1.6002735432813482
AT3G10230,37.5607,38.7926,85.69677,68.28,60.1832,66.5952,52.382999,57.678206,41.0569,51.3138,44.2461,56.2717,57.8584,46.7595,1.9380029175764728
AT3G10240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G10250,21.008288,24.814306,42.219996,39.472339,32.605073,33.480812,24.85933,21.263052,14.711538,14.36366,18.104382,15.65024,14.852841,15.015762,1.6356847223533768
AT3G10260,64.362805,68.09454,94.46809,155.9786,97.39416,107.83635,89.46989,65.20934,61.06335,56.9648,63.46459,60.74489,60.26556,62.3536,2.195840451546964
AT3G10270,10.75602,14.40012,24.1002,22.61127,23.97505,27.33166,23.6153,22.9201,21.08366,21.49483,25.42211,37.8087,38.3457,41.65139,1.6299331893017366
AT3G10280,0.439872,0.127463,0.167803,0.258186,0.0,0.0,0.153297,0.175316,0.130661,0.0,0.707944,0.0982809,0.38319,0.0819172,0.23247362695621113
AT3G10290,0.0294514,0.0626951,0.0774925,0.0398539,0.108251,0.15709,0.11688,0.108819,0.194323,0.360855,0.358102,0.975366,1.46271,1.64387,0.4222400969290862
AT3G10300,98.458597,51.3878710498633,27.460844,28.319339,44.930167,41.0675442149,45.123134626,29.948064,44.1521900029321,27.93228,85.48117,25.34184,30.037653,25.7834439,1.9976423286197562
AT3G10310,1.2474800217065,2.014636,0.649814,0.572669,1.294918,1.59709,1.36714,1.409026,1.08014,1.07469,1.793855,2.43668,2.9647,5.61335,0.8204215075892601
AT3G10320,0.0735518,0.0978013,13.568,14.2277,4.38368,2.79481,0.820173,0.151603,0.200583,0.0669691,0.172246,0.859694,0.905757,0.0231696,1.182634312217194
AT3G10330,20.8694,18.9352,22.0125,20.9133,24.1657,25.5761,22.8299,20.6704,22.6034,17.2275,25.3931,23.2443,23.0023,22.4524,1.4244912492646975
